index,I_value,I_label,II_value,II_label,III_value,III_label,aVR_value,aVR_label,aVL_value,aVL_label,aVF_value,aVF_label,V1_value,V1_label,V2_value,V2_label,V3_value,V3_label,V4_value,V4_label,V5_value,V5_label,V6_value,V6_label
522,-0.0120192309841513,0,-0.0120192309841513,0,1e-07,0,0.0120192309841513,0,-0.0072115384973585,0,-0.0072115384973585,0,-0.060096152126789,0,-0.072115384042263,0,-0.0841346159577369,0,-0.060096152126789,0,-0.0360576920211315,0,-0.0120192309841513,0
523,-0.0120192309841513,0,-0.0120192309841513,0,1e-07,0,0.0120192309841513,0,-0.0072115384973585,0,-0.0072115384973585,0,-0.060096152126789,0,-0.072115384042263,0,-0.0841346159577369,0,-0.060096152126789,0,-0.0360576920211315,0,-0.0120192309841513,0
524,-0.0120192309841513,0,1e-07,0,0.0120192309841513,0,0.0048076924867928,0,-0.0120192309841513,0,0.0048076924867928,0,-0.060096152126789,0,-0.072115384042263,0,-0.0841346159577369,0,-0.060096152126789,0,-0.0360576920211315,0,-0.0120192309841513,0
525,-0.0120192309841513,0,1e-07,0,0.0120192309841513,0,0.0048076924867928,0,-0.0120192309841513,0,0.0048076924867928,0,-0.060096152126789,0,-0.072115384042263,0,-0.0841346159577369,0,-0.060096152126789,0,-0.0360576920211315,0,-0.0120192309841513,0
526,-0.0240384619683027,0,-0.0120192309841513,0,0.0120192309841513,0,0.0168269239366054,0,-0.0192307699471712,0,1e-07,0,-0.060096152126789,0,-0.072115384042263,0,-0.0841346159577369,0,-0.060096152126789,0,-0.0360576920211315,0,-0.0120192309841513,0
527,-0.0240384619683027,0,-0.0120192309841513,0,0.0120192309841513,0,0.0168269239366054,0,-0.0192307699471712,0,1e-07,0,-0.060096152126789,0,-0.072115384042263,0,-0.0841346159577369,0,-0.060096152126789,0,-0.0360576920211315,0,-0.0120192309841513,0
528,-0.0240384619683027,0,-0.0120192309841513,0,0.0120192309841513,0,0.0168269239366054,0,-0.0192307699471712,0,1e-07,0,-0.060096152126789,0,-0.072115384042263,0,-0.0841346159577369,0,-0.060096152126789,0,-0.0360576920211315,0,-0.0120192309841513,0
529,-0.0240384619683027,0,-0.0120192309841513,0,0.0120192309841513,0,0.0168269239366054,0,-0.0192307699471712,0,1e-07,0,-0.060096152126789,0,-0.072115384042263,0,-0.0841346159577369,0,-0.060096152126789,0,-0.0360576920211315,0,-0.0120192309841513,0
530,-0.0240384619683027,0,-0.0120192309841513,0,0.0120192309841513,0,0.0168269239366054,0,-0.0192307699471712,0,1e-07,0,-0.0480769239366054,0,-0.072115384042263,0,-0.0841346159577369,0,-0.060096152126789,0,-0.0360576920211315,0,-0.0120192309841513,0
531,-0.0240384619683027,0,-0.0120192309841513,1,0.0120192309841513,0,0.0168269239366054,0,-0.0192307699471712,0,1e-07,1,-0.0480769239366054,0,-0.072115384042263,0,-0.0841346159577369,0,-0.060096152126789,0,-0.0360576920211315,0,-0.0120192309841513,1
532,-0.0240384619683027,1,-0.0240384619683027,1,1e-07,1,0.0240384619683027,0,-0.0120192309841513,0,-0.0120192309841513,1,-0.0360576920211315,0,-0.060096152126789,0,-0.072115384042263,0,-0.060096152126789,0,-0.0480769239366054,1,-0.0120192309841513,1
533,-0.0240384619683027,1,-0.0240384619683027,1,1e-07,1,0.0240384619683027,0,-0.0120192309841513,0,-0.0120192309841513,1,-0.0360576920211315,0,-0.060096152126789,0,-0.072115384042263,0,-0.060096152126789,0,-0.0480769239366054,1,-0.0120192309841513,1
534,-0.0240384619683027,1,-0.0240384619683027,1,1e-07,1,0.0240384619683027,1,-0.0120192309841513,0,-0.0120192309841513,1,-0.0240384619683027,1,-0.0480769239366054,1,-0.060096152126789,0,-0.0480769239366054,0,-0.0360576920211315,1,-0.0240384619683027,1
535,-0.0240384619683027,1,-0.0240384619683027,1,1e-07,1,0.0240384619683027,1,-0.0120192309841513,0,-0.0120192309841513,1,-0.0240384619683027,1,-0.0480769239366054,1,-0.060096152126789,1,-0.0480769239366054,0,-0.0360576920211315,1,-0.0240384619683027,1
536,-0.0360576920211315,1,-0.0480769239366054,1,-0.0120192309841513,1,0.040865384042263,1,-0.0120192309841513,1,-0.03125,1,0.0240384619683027,1,1e-07,1,-0.0240384619683027,1,-0.0360576920211315,1,-0.0480769239366054,1,-0.0360576920211315,1
537,-0.0360576920211315,1,-0.0480769239366054,1,-0.0120192309841513,1,0.040865384042263,1,-0.0120192309841513,1,-0.03125,1,0.0240384619683027,1,1e-07,1,-0.0240384619683027,1,-0.0360576920211315,1,-0.0480769239366054,1,-0.0360576920211315,1
538,-0.0480769239366054,1,-0.0841346159577369,1,-0.0360576920211315,1,0.0649038478732109,1,-0.0072115384973585,1,-0.060096152126789,1,0.1322115361690521,1,0.0841346159577369,1,0.0360576920211315,1,-0.0360576920211315,1,-0.072115384042263,1,-0.060096152126789,1
539,-0.0480769239366054,1,-0.0841346159577369,1,-0.0360576920211315,1,0.0649038478732109,1,-0.0072115384973585,1,-0.060096152126789,1,0.1322115361690521,1,0.0841346159577369,1,0.0360576920211315,1,-0.0360576920211315,1,-0.072115384042263,1,-0.060096152126789,1
540,-0.060096152126789,1,-0.1682692319154739,1,-0.1081730797886848,1,0.112980768084526,1,0.0240384619683027,1,-0.1394230723381042,1,0.2163461595773697,1,0.1682692319154739,1,0.1081730797886848,1,-0.0240384619683027,1,-0.1081730797886848,1,-0.1201923042535781,1
541,-0.060096152126789,1,-0.1682692319154739,1,-0.1081730797886848,1,0.112980768084526,1,0.0240384619683027,1,-0.1394230723381042,1,0.2163461595773697,1,0.1682692319154739,1,0.1081730797886848,1,-0.0240384619683027,1,-0.1081730797886848,1,-0.1201923042535781,1
542,-0.0360576920211315,1,-0.2403846085071563,1,-0.2043269276618957,1,0.1370192319154739,1,0.0841346159577369,1,-0.2235576957464218,1,0.2283653914928436,1,0.2524038553237915,1,0.1802884638309478,1,0.0120192309841513,1,-0.1201923042535781,1,-0.15625,1
543,-0.0360576920211315,1,-0.2403846085071563,1,-0.2043269276618957,1,0.1370192319154739,1,0.0841346159577369,1,-0.2235576957464218,1,0.2283653914928436,1,0.2524038553237915,1,0.1802884638309478,1,0.0120192309841513,1,-0.1201923042535781,1,-0.15625,1
544,0.0120192309841513,1,-0.2403846085071563,1,-0.2524038553237915,1,0.112980768084526,1,0.1322115361690521,1,-0.2451923042535781,1,0.1923076957464218,1,0.3485576808452606,1,0.3485576808452606,1,0.15625,1,-0.0480769239366054,1,-0.144230768084526,1
545,0.0120192309841513,1,-0.2403846085071563,1,-0.2524038553237915,1,0.112980768084526,1,0.1322115361690521,1,-0.2451923042535781,1,0.1923076957464218,1,0.3485576808452606,1,0.3485576808452606,1,0.15625,1,-0.0480769239366054,1,-0.144230768084526,1
546,0.1201923042535781,1,-0.1081730797886848,1,-0.2283653914928436,1,-0.0048076924867928,1,0.1730769276618957,1,-0.1682692319154739,1,0.1322115361690521,1,0.46875,1,0.6370192170143127,1,0.4447115361690521,1,0.1322115361690521,1,-0.072115384042263,1
547,0.1201923042535781,1,-0.1081730797886848,1,-0.2283653914928436,1,-0.0048076924867928,1,0.1730769276618957,1,-0.1682692319154739,1,0.1322115361690521,1,0.46875,1,0.6370192170143127,1,0.4447115361690521,1,0.1322115361690521,1,-0.072115384042263,1
548,0.2524038553237915,1,0.1201923042535781,1,-0.1322115361690521,1,-0.1850961595773697,1,0.1923076957464218,1,-0.0048076924867928,1,0.0480769239366054,1,0.5528846383094788,1,0.9495192170143129,1,0.8293269276618958,1,0.3846153914928436,1,0.060096152126789,1
549,0.2524038553237915,1,0.1201923042535781,1,-0.1322115361690521,1,-0.1850961595773697,1,0.1923076957464218,1,-0.0048076924867928,1,0.0480769239366054,1,0.5528846383094788,1,0.9495192170143129,1,0.8293269276618958,1,0.3846153914928436,1,0.060096152126789,1
550,0.4086538553237915,1,0.4807692170143127,1,0.072115384042263,1,-0.4447115361690521,1,0.1682692319154739,1,0.2764423191547394,1,-0.2644230723381042,1,0.4326923191547394,1,1.2620192766189575,1,1.3822115659713743,1,0.78125,1,0.3004807829856872,1
551,0.4086538553237915,1,0.4807692170143127,1,0.072115384042263,1,-0.4447115361690521,1,0.1682692319154739,1,0.2764423191547394,1,-0.2644230723381042,1,0.4326923191547394,1,1.2620192766189575,1,1.3822115659713743,1,0.78125,1,0.3004807829856872,1
552,0.5528846383094788,1,0.8774038553237915,1,0.3245192170143127,1,-0.713942289352417,1,0.1153846159577369,1,0.6009615659713745,1,-0.6490384340286255,1,0.2163461595773697,1,1.4663461446762085,1,1.8509615659713743,1,1.177884578704834,1,0.5649038553237915,1
553,0.5528846383094788,1,0.8774038553237915,1,0.3245192170143127,1,-0.713942289352417,1,0.1153846159577369,1,0.6009615659713745,1,-0.6490384340286255,1,0.2163461595773697,1,1.4663461446762085,1,1.8509615659713743,1,1.177884578704834,1,0.5649038553237915,1
554,0.625,1,1.177884578704834,1,0.5528846383094788,1,-0.901442289352417,1,0.0360576920211315,1,0.8653846383094788,1,-0.9375,1,-0.0360576920211315,1,1.4302884340286257,1,2.043269157409668,1,1.4302884340286257,1,0.7572115659713745,1
555,0.625,1,1.177884578704834,1,0.5528846383094788,1,-0.901442289352417,1,0.0360576920211315,1,0.8653846383094788,1,-0.9375,1,-0.0360576920211315,1,1.4302884340286257,1,2.043269157409668,1,1.4302884340286257,1,0.7572115659713745,1
556,0.6490384340286255,1,1.334134578704834,1,0.6850961446762085,1,-0.9903846383094788,1,-0.0168269239366054,1,1.009615421295166,1,-1.1899038553237915,1,-0.2403846085071563,1,1.213942289352417,1,1.8870192766189573,1,1.454326868057251,1,0.8533653616905212,1
557,0.6490384340286255,1,1.334134578704834,1,0.6850961446762085,1,-0.9903846383094788,1,-0.0168269239366054,1,1.009615421295166,1,-1.1899038553237915,1,-0.2403846085071563,1,1.213942289352417,1,1.8870192766189573,1,1.454326868057251,1,0.8533653616905212,1
558,0.5288461446762085,1,1.3461538553237915,1,0.817307710647583,1,-0.9375,1,-0.144230768084526,1,1.0817307233810425,1,-1.165865421295166,1,-0.5168269276618958,1,0.5288461446762085,1,1.2379807233810425,1,1.213942289352417,1,0.8413461446762085,1
559,0.5288461446762085,1,1.3461538553237915,1,0.817307710647583,1,-0.9375,1,-0.144230768084526,1,1.0817307233810425,1,-1.165865421295166,1,-0.5168269276618958,1,0.5288461446762085,1,1.2379807233810425,1,1.213942289352417,1,0.8413461446762085,1
560,0.2403846085071563,1,1.0697115659713743,1,0.8293269276618958,1,-0.6538461446762085,1,-0.2932692170143127,1,0.9495192170143129,1,-1.057692289352417,1,-0.9855769276618958,1,-0.5769230723381042,1,0.2884615361690521,1,0.7692307829856873,1,0.7091346383094788,1
561,0.2403846085071563,1,1.0697115659713743,1,0.8293269276618958,1,-0.6538461446762085,1,-0.2932692170143127,1,0.9495192170143129,1,-1.057692289352417,1,-0.9855769276618958,1,-0.5769230723381042,1,0.2884615361690521,1,0.7692307829856873,1,0.7091346383094788,1
562,0.1322115361690521,1,0.9975961446762084,1,0.8653846383094788,1,-0.5649038553237915,1,-0.3653846085071563,1,0.932692289352417,1,-1.129807710647583,1,-1.213942289352417,1,-1.021634578704834,1,-0.144230768084526,1,0.5408653616905212,1,0.661057710647583,1
563,0.1322115361690521,1,0.9975961446762084,1,0.8653846383094788,1,-0.5649038553237915,1,-0.3653846085071563,1,0.932692289352417,1,-1.129807710647583,1,-1.213942289352417,1,-1.021634578704834,1,-0.144230768084526,1,0.5408653616905212,1,0.661057710647583,1
564,0.072115384042263,1,0.8774038553237915,1,0.8052884340286255,1,-0.4735576808452606,1,-0.3653846085071563,1,0.8413461446762085,1,-1.177884578704834,1,-1.25,1,-1.141826868057251,1,-0.3725961446762085,1,0.3485576808452606,1,0.5769230723381042,1
565,0.072115384042263,1,0.8774038553237915,1,0.8052884340286255,1,-0.4735576808452606,1,-0.3653846085071563,1,0.8413461446762085,1,-1.177884578704834,1,-1.25,1,-1.141826868057251,1,-0.3725961446762085,1,0.3485576808452606,1,0.5769230723381042,1
566,0.0360576920211315,1,0.6971153616905212,1,0.661057710647583,1,-0.3653846085071563,1,-0.3125,1,0.6802884340286255,1,-1.09375,1,-1.1538461446762085,1,-1.1057692766189575,1,-0.4927884638309479,1,0.1923076957464218,1,0.46875,1
567,0.0360576920211315,1,0.6971153616905212,1,0.661057710647583,1,-0.3653846085071563,1,-0.3125,1,0.6802884340286255,1,-1.09375,1,-1.1538461446762085,1,-1.1057692766189575,1,-0.4927884638309479,1,0.1923076957464218,1,0.46875,1
568,1e-07,1,0.6730769276618958,1,0.6730769276618958,1,-0.3365384638309479,1,-0.3365384638309479,1,0.6730769276618958,1,-0.9495192170143129,1,-0.9975961446762084,1,-0.9495192170143129,1,-0.46875,1,0.0841346159577369,1,0.4206730723381042,1
569,1e-07,1,0.6730769276618958,1,0.6730769276618958,1,-0.3365384638309479,1,-0.3365384638309479,1,0.6730769276618958,1,-0.9495192170143129,1,-0.9975961446762084,1,-0.9495192170143129,1,-0.46875,1,0.0841346159577369,1,0.4206730723381042,1
570,-0.0240384619683027,1,0.4326923191547394,1,0.4567307829856872,1,-0.2043269276618957,1,-0.2403846085071563,1,0.4447115361690521,1,-0.7091346383094788,1,-0.7692307829856873,1,-0.745192289352417,1,-0.4206730723381042,1,-0.0120192309841513,1,0.2644230723381042,1
571,-0.0240384619683027,1,0.4326923191547394,1,0.4567307829856872,1,-0.2043269276618957,1,-0.2403846085071563,1,0.4447115361690521,1,-0.7091346383094788,1,-0.7692307829856873,1,-0.745192289352417,1,-0.4206730723381042,1,-0.0120192309841513,1,0.2644230723381042,1
572,-0.0360576920211315,1,0.2043269276618957,1,0.2403846085071563,1,-0.0841346159577369,1,-0.1370192319154739,1,0.2211538404226303,1,-0.4927884638309479,1,-0.5528846383094788,1,-0.5769230723381042,1,-0.3605769276618957,1,-0.0480769239366054,1,0.15625,1
573,-0.0360576920211315,1,0.2043269276618957,1,0.2403846085071563,1,-0.0841346159577369,1,-0.1370192319154739,1,0.2211538404226303,1,-0.4927884638309479,1,-0.5528846383094788,1,-0.5769230723381042,1,-0.3605769276618957,1,-0.0480769239366054,1,0.15625,1
574,-0.0360576920211315,1,0.1201923042535781,1,0.15625,1,-0.040865384042263,1,-0.0961538478732109,1,0.1370192319154739,1,-0.3485576808452606,1,-0.3846153914928436,1,-0.4206730723381042,1,-0.2764423191547394,1,-0.060096152126789,1,0.0961538478732109,1
575,-0.0360576920211315,1,0.1201923042535781,1,0.15625,1,-0.040865384042263,1,-0.0961538478732109,1,0.1370192319154739,1,-0.3485576808452606,1,-0.3846153914928436,1,-0.4206730723381042,1,-0.2764423191547394,1,-0.060096152126789,1,0.0961538478732109,1
576,-0.0120192309841513,1,0.0961538478732109,1,0.1081730797886848,1,-0.040865384042263,1,-0.060096152126789,1,0.1009615361690521,1,-0.2283653914928436,1,-0.2644230723381042,1,-0.2884615361690521,1,-0.1923076957464218,1,-0.0480769239366054,1,0.072115384042263,1
577,-0.0120192309841513,1,0.0961538478732109,1,0.1081730797886848,1,-0.040865384042263,1,-0.060096152126789,1,0.1009615361690521,1,-0.2283653914928436,1,-0.2644230723381042,1,-0.2884615361690521,1,-0.1923076957464218,1,-0.0480769239366054,1,0.072115384042263,1
578,-0.0120192309841513,0,0.0240384619683027,1,0.0360576920211315,1,-0.0048076924867928,1,-0.0240384619683027,1,0.0288461539894342,1,-0.144230768084526,1,-0.15625,1,-0.1802884638309478,1,-0.1322115361690521,1,-0.0360576920211315,1,0.0360576920211315,1
579,-0.0120192309841513,0,0.0240384619683027,1,0.0360576920211315,1,-0.0048076924867928,1,-0.0240384619683027,1,0.0288461539894342,1,-0.144230768084526,1,-0.15625,1,-0.1802884638309478,1,-0.1322115361690521,1,-0.0360576920211315,0,0.0360576920211315,1
580,-0.0120192309841513,0,-0.0120192309841513,1,1e-07,1,0.0120192309841513,1,-0.0072115384973585,1,-0.0072115384973585,1,-0.0961538478732109,1,-0.0961538478732109,1,-0.1201923042535781,1,-0.0961538478732109,1,-0.0360576920211315,0,0.0120192309841513,1
581,-0.0120192309841513,0,-0.0120192309841513,1,1e-07,1,0.0120192309841513,1,-0.0072115384973585,1,-0.0072115384973585,1,-0.0961538478732109,1,-0.0961538478732109,1,-0.1201923042535781,1,-0.0961538478732109,1,-0.0360576920211315,0,0.0120192309841513,1
582,-0.0120192309841513,0,-0.0240384619683027,1,-0.0120192309841513,1,0.0168269239366054,1,1e-07,1,-0.0192307699471712,1,-0.060096152126789,1,-0.060096152126789,1,-0.0841346159577369,1,-0.072115384042263,1,-0.0360576920211315,0,1e-07,1
583,-0.0120192309841513,0,-0.0240384619683027,1,-0.0120192309841513,1,0.0168269239366054,0,1e-07,1,-0.0192307699471712,1,-0.060096152126789,1,-0.060096152126789,1,-0.0841346159577369,1,-0.072115384042263,1,-0.0360576920211315,0,1e-07,1
584,-0.0120192309841513,0,-0.0480769239366054,1,-0.0360576920211315,1,0.0288461539894342,0,0.0120192309841513,0,-0.0432692319154739,1,-0.0240384619683027,1,-0.0120192309841513,1,-0.0480769239366054,1,-0.060096152126789,1,-0.0360576920211315,0,-0.0120192309841513,1
585,-0.0120192309841513,0,-0.0480769239366054,1,-0.0360576920211315,1,0.0288461539894342,0,0.0120192309841513,0,-0.0432692319154739,1,-0.0240384619683027,1,-0.0120192309841513,1,-0.0480769239366054,0,-0.060096152126789,0,-0.0360576920211315,0,-0.0120192309841513,1
586,-0.0120192309841513,0,-0.060096152126789,0,-0.0480769239366054,1,0.0360576920211315,0,0.0168269239366054,0,-0.0552884601056575,0,1e-07,1,0.0120192309841513,1,-0.0120192309841513,0,-0.0360576920211315,0,-0.0360576920211315,0,-0.0240384619683027,1
587,-0.0120192309841513,0,-0.060096152126789,0,-0.0480769239366054,1,0.0360576920211315,0,0.0168269239366054,0,-0.0552884601056575,0,1e-07,1,0.0120192309841513,0,-0.0120192309841513,0,-0.0360576920211315,0,-0.0360576920211315,0,-0.0240384619683027,1
588,-0.0120192309841513,0,-0.072115384042263,0,-0.060096152126789,0,0.040865384042263,0,0.0240384619683027,0,-0.0673076957464218,0,0.0120192309841513,1,0.0240384619683027,0,-0.0120192309841513,0,-0.0360576920211315,0,-0.0360576920211315,0,-0.0360576920211315,1
589,-0.0120192309841513,0,-0.072115384042263,0,-0.060096152126789,0,0.040865384042263,0,0.0240384619683027,0,-0.0673076957464218,0,0.0120192309841513,0,0.0240384619683027,0,-0.0120192309841513,0,-0.0360576920211315,0,-0.0360576920211315,0,-0.0360576920211315,0
590,-0.0120192309841513,0,-0.072115384042263,0,-0.060096152126789,0,0.040865384042263,0,0.0240384619683027,0,-0.0673076957464218,0,0.0240384619683027,0,0.0360576920211315,0,1e-07,0,-0.0360576920211315,0,-0.0480769239366054,0,-0.0360576920211315,0
591,-0.0120192309841513,0,-0.072115384042263,0,-0.060096152126789,0,0.040865384042263,0,0.0240384619683027,0,-0.0673076957464218,0,0.0240384619683027,0,0.0360576920211315,0,1e-07,0,-0.0360576920211315,0,-0.0480769239366054,0,-0.0360576920211315,0
592,-0.0120192309841513,0,-0.072115384042263,0,-0.060096152126789,0,0.040865384042263,0,0.0240384619683027,0,-0.0673076957464218,0,0.0240384619683027,0,0.0360576920211315,0,0.0120192309841513,0,-0.0360576920211315,0,-0.0480769239366054,0,-0.0480769239366054,0
593,-0.0120192309841513,0,-0.072115384042263,0,-0.060096152126789,0,0.040865384042263,0,0.0240384619683027,0,-0.0673076957464218,0,0.0240384619683027,0,0.0360576920211315,0,0.0120192309841513,0,-0.0360576920211315,0,-0.0480769239366054,0,-0.0480769239366054,0
594,-0.0120192309841513,0,-0.072115384042263,0,-0.060096152126789,0,0.040865384042263,0,0.0240384619683027,0,-0.0673076957464218,0,0.0360576920211315,0,0.0480769239366054,0,0.0240384619683027,0,-0.0240384619683027,0,-0.0480769239366054,0,-0.0480769239366054,0
595,-0.0120192309841513,0,-0.072115384042263,0,-0.060096152126789,0,0.040865384042263,0,0.0240384619683027,0,-0.0673076957464218,0,0.0360576920211315,0,0.0480769239366054,0,0.0240384619683027,0,-0.0240384619683027,0,-0.0480769239366054,0,-0.0480769239366054,0
596,-0.0120192309841513,0,-0.0841346159577369,0,-0.072115384042263,0,0.0480769239366054,0,0.0288461539894342,0,-0.0793269202113151,0,0.0360576920211315,0,0.060096152126789,0,0.0240384619683027,0,-0.0240384619683027,0,-0.0480769239366054,0,-0.0480769239366054,0
597,-0.0120192309841513,0,-0.0841346159577369,0,-0.072115384042263,0,0.0480769239366054,0,0.0288461539894342,0,-0.0793269202113151,0,0.0360576920211315,0,0.060096152126789,0,0.0240384619683027,0,-0.0240384619683027,0,-0.0480769239366054,0,-0.0480769239366054,0
598,-0.0120192309841513,0,-0.0841346159577369,0,-0.072115384042263,0,0.0480769239366054,0,0.0288461539894342,0,-0.0793269202113151,0,0.0480769239366054,0,0.072115384042263,0,0.0360576920211315,0,-0.0240384619683027,0,-0.0480769239366054,0,-0.060096152126789,0
599,-0.0120192309841513,0,-0.0841346159577369,0,-0.072115384042263,0,0.0480769239366054,0,0.0288461539894342,0,-0.0793269202113151,0,0.0480769239366054,0,0.072115384042263,0,0.0360576920211315,0,-0.0240384619683027,0,-0.0480769239366054,0,-0.060096152126789,0
600,-0.0120192309841513,0,-0.0961538478732109,0,-0.0841346159577369,0,0.0528846159577369,0,0.0360576920211315,0,-0.091346152126789,0,0.0480769239366054,0,0.072115384042263,0,0.0480769239366054,0,-0.0120192309841513,0,-0.0480769239366054,0,-0.060096152126789,0
601,-0.0120192309841513,0,-0.0961538478732109,0,-0.0841346159577369,0,0.0528846159577369,0,0.0360576920211315,0,-0.091346152126789,0,0.0480769239366054,0,0.072115384042263,0,0.0480769239366054,0,-0.0120192309841513,0,-0.0480769239366054,0,-0.060096152126789,0
602,-0.0120192309841513,0,-0.0961538478732109,0,-0.0841346159577369,0,0.0528846159577369,0,0.0360576920211315,0,-0.091346152126789,0,0.060096152126789,0,0.0841346159577369,0,0.0480769239366054,0,-0.0120192309841513,0,-0.0480769239366054,0,-0.060096152126789,0
603,-0.0120192309841513,0,-0.0961538478732109,0,-0.0841346159577369,0,0.0528846159577369,0,0.0360576920211315,0,-0.091346152126789,0,0.060096152126789,0,0.0841346159577369,0,0.0480769239366054,0,-0.0120192309841513,0,-0.0480769239366054,0,-0.060096152126789,0
604,-0.0120192309841513,0,-0.0961538478732109,0,-0.0841346159577369,0,0.0528846159577369,0,0.0360576920211315,0,-0.091346152126789,0,0.060096152126789,0,0.0841346159577369,0,0.060096152126789,0,-0.0120192309841513,0,-0.0480769239366054,0,-0.060096152126789,0
605,-0.0120192309841513,0,-0.0961538478732109,0,-0.0841346159577369,0,0.0528846159577369,0,0.0360576920211315,0,-0.091346152126789,0,0.060096152126789,0,0.0841346159577369,0,0.060096152126789,0,-0.0120192309841513,0,-0.0480769239366054,0,-0.060096152126789,0
606,-0.0120192309841513,0,-0.0961538478732109,0,-0.0841346159577369,0,0.0528846159577369,0,0.0360576920211315,0,-0.091346152126789,0,0.060096152126789,0,0.0961538478732109,0,0.060096152126789,0,-0.0120192309841513,0,-0.0480769239366054,0,-0.060096152126789,0
607,-0.0120192309841513,0,-0.0961538478732109,0,-0.0841346159577369,0,0.0528846159577369,0,0.0360576920211315,0,-0.091346152126789,0,0.060096152126789,0,0.0961538478732109,0,0.060096152126789,0,-0.0120192309841513,0,-0.0480769239366054,0,-0.060096152126789,0
608,-0.0120192309841513,0,-0.0961538478732109,0,-0.0841346159577369,0,0.0528846159577369,0,0.0360576920211315,0,-0.091346152126789,0,0.060096152126789,0,0.0961538478732109,0,0.072115384042263,0,1e-07,0,-0.0480769239366054,0,-0.072115384042263,0
609,-0.0120192309841513,0,-0.0961538478732109,0,-0.0841346159577369,0,0.0528846159577369,0,0.0360576920211315,0,-0.091346152126789,0,0.060096152126789,0,0.0961538478732109,0,0.072115384042263,0,1e-07,0,-0.0480769239366054,0,-0.072115384042263,0
610,-0.0120192309841513,0,-0.1081730797886848,0,-0.0961538478732109,0,0.060096152126789,0,0.040865384042263,0,-0.103365384042263,0,0.060096152126789,0,0.0961538478732109,0,0.072115384042263,0,1e-07,0,-0.0480769239366054,0,-0.072115384042263,0
611,-0.0120192309841513,0,-0.1081730797886848,0,-0.0961538478732109,0,0.060096152126789,0,0.040865384042263,0,-0.103365384042263,0,0.060096152126789,0,0.0961538478732109,0,0.072115384042263,0,1e-07,0,-0.0480769239366054,0,-0.072115384042263,0
612,-0.0120192309841513,0,-0.0961538478732109,0,-0.0841346159577369,0,0.0528846159577369,0,0.0360576920211315,0,-0.091346152126789,0,0.072115384042263,0,0.1081730797886848,0,0.0841346159577369,0,1e-07,0,-0.0480769239366054,0,-0.072115384042263,0
613,-0.0120192309841513,0,-0.0961538478732109,0,-0.0841346159577369,0,0.0528846159577369,0,0.0360576920211315,0,-0.091346152126789,0,0.072115384042263,0,0.1081730797886848,0,0.0841346159577369,0,1e-07,0,-0.0480769239366054,0,-0.072115384042263,0
614,-0.0120192309841513,0,-0.1081730797886848,0,-0.0961538478732109,0,0.060096152126789,0,0.040865384042263,0,-0.103365384042263,0,0.072115384042263,0,0.1081730797886848,0,0.0841346159577369,0,1e-07,0,-0.0480769239366054,0,-0.072115384042263,0
615,-0.0120192309841513,0,-0.1081730797886848,0,-0.0961538478732109,0,0.060096152126789,0,0.040865384042263,0,-0.103365384042263,0,0.072115384042263,0,0.1081730797886848,0,0.0841346159577369,0,1e-07,0,-0.0480769239366054,0,-0.072115384042263,0
616,1e-07,0,-0.1081730797886848,0,-0.1081730797886848,0,0.0528846159577369,0,0.0528846159577369,0,-0.1081730797886848,0,0.072115384042263,0,0.1201923042535781,0,0.0961538478732109,0,0.0120192309841513,0,-0.0480769239366054,0,-0.072115384042263,0
617,1e-07,0,-0.1081730797886848,0,-0.1081730797886848,0,0.0528846159577369,0,0.0528846159577369,0,-0.1081730797886848,0,0.072115384042263,0,0.1201923042535781,0,0.0961538478732109,0,0.0120192309841513,0,-0.0480769239366054,0,-0.072115384042263,0
618,1e-07,0,-0.1081730797886848,0,-0.1081730797886848,0,0.0528846159577369,0,0.0528846159577369,0,-0.1081730797886848,0,0.0841346159577369,0,0.1322115361690521,0,0.0961538478732109,0,0.0120192309841513,0,-0.0480769239366054,0,-0.072115384042263,0
619,1e-07,0,-0.1081730797886848,0,-0.1081730797886848,0,0.0528846159577369,0,0.0528846159577369,0,-0.1081730797886848,0,0.0841346159577369,0,0.1322115361690521,0,0.0961538478732109,0,0.0120192309841513,0,-0.0480769239366054,0,-0.072115384042263,0
620,1e-07,0,-0.1081730797886848,0,-0.1081730797886848,0,0.0528846159577369,0,0.0528846159577369,0,-0.1081730797886848,0,0.0841346159577369,0,0.1201923042535781,0,0.1081730797886848,0,1e-07,0,-0.0480769239366054,0,-0.0841346159577369,0
621,1e-07,0,-0.1081730797886848,0,-0.1081730797886848,0,0.0528846159577369,0,0.0528846159577369,0,-0.1081730797886848,0,0.0841346159577369,0,0.1201923042535781,0,0.1081730797886848,0,1e-07,0,-0.0480769239366054,0,-0.0841346159577369,0
622,1e-07,0,-0.1081730797886848,0,-0.1081730797886848,0,0.0528846159577369,0,0.0528846159577369,0,-0.1081730797886848,0,0.0841346159577369,0,0.1322115361690521,0,0.1081730797886848,0,1e-07,0,-0.0480769239366054,0,-0.072115384042263,0
623,1e-07,0,-0.1081730797886848,0,-0.1081730797886848,0,0.0528846159577369,0,0.0528846159577369,0,-0.1081730797886848,0,0.0841346159577369,0,0.1322115361690521,0,0.1081730797886848,0,1e-07,0,-0.0480769239366054,0,-0.072115384042263,0
